id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.language.iso[],dc.publisher[],dc.subject[],dc.title[],dc.title[en_US],dc.type[]
"559bf35f-29c3-4935-8990-0a8490dfb1af","108/33",,"US6735630B1||Sensoria Corporation","2021-05-18T09:17:36Z","2016-12-02T09:57:39Z","2021-05-18T09:17:36Z","2016-12-02T09:57:39Z",,"2004-05-11","Made available in DSpace on 2016-12-02T09:57:39Z (GMT). No. of bitstreams: 1
us6735630b1.pdf: 6018233 bytes, checksum: dd708a316275170d54d01a4d71935338 (MD5)
  Previous issue date: 2004-05-11||Made available in DSpace on 2021-05-18T09:17:36Z (GMT). No. of bitstreams: 1
us6735630b1.pdf: 6018233 bytes, checksum: dd708a316275170d54d01a4d71935338 (MD5)
  Previous issue date: 2004-05-11","http://localhost:8080/xmlui/handle/108/21761",,,,"Method for collecting data using compact internetworked wireless integrated network sensors (WINS)",,
"55f9ba8c-f829-431f-9e93-1d0ef4f3b366","108/33",,"US3866266(A)||Lodding Engineering Corporation","2021-05-18T09:09:24Z","2016-12-02T09:57:36Z","2021-05-18T09:09:24Z","2016-12-02T09:57:36Z",,"1975-02-18","Made available in DSpace on 2016-12-02T09:57:36Z (GMT). No. of bitstreams: 1
us3866266(a).pdf: 394718 bytes, checksum: d19447e46f8387b7583221ebef93b159 (MD5)
  Previous issue date: 1975-02-18||Made available in DSpace on 2021-05-18T09:09:24Z (GMT). No. of bitstreams: 1
us3866266(a).pdf: 394718 bytes, checksum: d19447e46f8387b7583221ebef93b159 (MD5)
  Previous issue date: 1975-02-18","http://localhost:8080/xmlui/handle/108/21745",,,,"SELF-ADJUSTING DOCTOR BLADES (TIRC 16181)",,
"55fcd29d-eab8-4b86-a350-d349e3e10168","108/33",,"WO2005052491A2||RAYTHEON COMPANY | MCKENDREE, Thomas, L. | BRITIGA","2021-05-18T09:10:08Z","2016-12-02T09:58:14Z","2021-05-18T09:10:08Z","2016-12-02T09:58:14Z",,"2005-06-09","Made available in DSpace on 2016-12-02T09:58:14Z (GMT). No. of bitstreams: 1
wo2005052491a2.pdf: 1820522 bytes, checksum: ef1b293ef65f2912f144f27b39d93c68 (MD5)
  Previous issue date: 2005-06-09||Made available in DSpace on 2021-05-18T09:10:08Z (GMT). No. of bitstreams: 1
wo2005052491a2.pdf: 1820522 bytes, checksum: ef1b293ef65f2912f144f27b39d93c68 (MD5)
  Previous issue date: 2005-06-09","http://localhost:8080/xmlui/handle/108/22213",,,,"MUNITION WITH INTEGRITY GATED GO/NO-GO DECISION",,
"563052a4-367b-44da-accf-144e683d6a07","108/33",,"US3906858(A)||The United States of America as represented","2021-05-18T09:04:01Z","2016-12-02T09:58:44Z","2021-05-18T09:04:01Z","2016-12-02T09:58:44Z",,"1975-09-23","Made available in DSpace on 2016-12-02T09:58:44Z (GMT). No. of bitstreams: 1
us3906858(a).pdf: 488654 bytes, checksum: 090f58bf1864f35284f89f2a00afb998 (MD5)
  Previous issue date: 1975-09-23||Made available in DSpace on 2021-05-18T09:04:01Z (GMT). No. of bitstreams: 1
us3906858(a).pdf: 488654 bytes, checksum: 090f58bf1864f35284f89f2a00afb998 (MD5)
  Previous issue date: 1975-09-23","http://localhost:8080/xmlui/handle/108/22657",,,,"Miniature igniter (TIRC 11802)",,
"567ac7f8-69ba-46b5-bd30-e5fd1174ae65","108/33",,"US6336061B1||Rockwell Collins, Inc.","2021-05-18T09:06:04Z","2016-12-02T09:57:55Z","2021-05-18T09:06:04Z","2016-12-02T09:57:55Z",,"2002-01-01","Made available in DSpace on 2016-12-02T09:57:55Z (GMT). No. of bitstreams: 1
us6336061b1.pdf: 619315 bytes, checksum: 45729c9c8a3c63c422f562e4de81f956 (MD5)
  Previous issue date: 2002-01-01||Made available in DSpace on 2021-05-18T09:06:04Z (GMT). No. of bitstreams: 1
us6336061b1.pdf: 619315 bytes, checksum: 45729c9c8a3c63c422f562e4de81f956 (MD5)
  Previous issue date: 2002-01-01","http://localhost:8080/xmlui/handle/108/21951",,,,"System and method for attitude determination in global positioning systems (GPS)",,
"568ad82f-2250-4a57-aadc-e35346007b52","108/33",,,"2021-05-18T09:16:39Z","2016-12-02T09:57:39Z","2021-05-18T09:16:39Z","2016-12-02T09:57:39Z",,"1987","Made available in DSpace on 2016-12-02T09:57:39Z (GMT). No. of bitstreams: 2
license.txt: 1837 bytes, checksum: 6c903018925a320680fb489367276995 (MD5)
16677.pdf: 11784089 bytes, checksum: f9c80d5afcebe7a5ea4596be1474fe25 (MD5)
  Previous issue date: 1987||Made available in DSpace on 2021-05-18T09:16:39Z (GMT). No. of bitstreams: 2
16677.pdf: 11784089 bytes, checksum: f9c80d5afcebe7a5ea4596be1474fe25 (MD5)
license.txt: 1837 bytes, checksum: 6c903018925a320680fb489367276995 (MD5)
  Previous issue date: 1987","http://localhost:8080/xmlui/handle/108/21755","en","US PATENT OFFICE","ardedig||16677","0848DEL 88 FRAGMENTATION CASING FOR A HIGH EXPLOSIVE DEVICE",,"Book"
"56b4df67-bf39-4a99-81c5-51a43ee4046c","108/33",,"US20050057251A1||{n/a}","2021-05-18T09:14:50Z","2016-12-02T09:58:26Z","2021-05-18T09:14:50Z","2016-12-02T09:58:26Z",,"2005-03-17","Made available in DSpace on 2016-12-02T09:58:26Z (GMT). No. of bitstreams: 1
us20050057251a1.pdf: 1076616 bytes, checksum: 721c081017025811c844b9d757226ef0 (MD5)
  Previous issue date: 2005-03-17||Made available in DSpace on 2021-05-18T09:14:50Z (GMT). No. of bitstreams: 1
us20050057251a1.pdf: 1076616 bytes, checksum: 721c081017025811c844b9d757226ef0 (MD5)
  Previous issue date: 2005-03-17","http://localhost:8080/xmlui/handle/108/22407",,,,"Radiofrequency surface detection coil",,
"5701ae8f-3d13-4c74-afaa-554c0533bff0","108/33",,"US3859690(A)||James Ross Limited","2021-05-18T09:04:12Z","2016-12-02T09:58:49Z","2021-05-18T09:04:12Z","2016-12-02T09:58:49Z",,"1975-01-14","Made available in DSpace on 2016-12-02T09:58:49Z (GMT). No. of bitstreams: 1
us3859690(a).pdf: 771267 bytes, checksum: 4ec2c647210820710c5c270c24592572 (MD5)
  Previous issue date: 1975-01-14||Made available in DSpace on 2021-05-18T09:04:12Z (GMT). No. of bitstreams: 1
us3859690(a).pdf: 771267 bytes, checksum: 4ec2c647210820710c5c270c24592572 (MD5)
  Previous issue date: 1975-01-14","http://localhost:8080/xmlui/handle/108/22719",,,,"DOCTOR BLADE ASSEMBLY (TIRC 16180)",,
"578c16b3-6aa2-4039-971c-fba3807465f2","108/33",,"US3505862(A)||None","2021-05-18T09:04:18Z","2016-12-02T09:58:50Z","2021-05-18T09:04:18Z","2016-12-02T09:58:50Z",,"1970-04-14","Made available in DSpace on 2016-12-02T09:58:50Z (GMT). No. of bitstreams: 1
us3505862(a).pdf: 337100 bytes, checksum: 715245f59a5eeedb501ba532d2cb47e9 (MD5)
  Previous issue date: 1970-04-14||Made available in DSpace on 2021-05-18T09:04:18Z (GMT). No. of bitstreams: 1
us3505862(a).pdf: 337100 bytes, checksum: 715245f59a5eeedb501ba532d2cb47e9 (MD5)
  Previous issue date: 1970-04-14","http://localhost:8080/xmlui/handle/108/22733",,,,"PIEZOELECTRIC PRESSURE MEASURING INSTRUMENT (TIRC 16065)",,
"584316ce-94ca-4805-852a-dfbe07f99ded","108/33",,"EP921735B1||BfR Holdings Limited","2021-05-18T09:13:39Z","2016-12-02T09:58:23Z","2021-05-18T09:13:39Z","2016-12-02T09:58:23Z",,"2001-03-28","Made available in DSpace on 2016-12-02T09:58:23Z (GMT). No. of bitstreams: 1
ep921735b1.pdf: 95020 bytes, checksum: 43b5befd6a1103e8ec3d5a86e8bf39df (MD5)
  Previous issue date: 2001-03-28||Made available in DSpace on 2021-05-18T09:13:39Z (GMT). No. of bitstreams: 1
ep921735b1.pdf: 95020 bytes, checksum: 43b5befd6a1103e8ec3d5a86e8bf39df (MD5)
  Previous issue date: 2001-03-28","http://localhost:8080/xmlui/handle/108/22359",,,,"IMPROVED BLAST AND FRAGMENT RESISTANT SAFETY BOOT FOOTWEAR",,
"58740aac-6d53-479c-9bd9-7eaf77044358","108/33",,"US6308631B1","2021-05-18T09:05:42Z","2016-12-02T09:57:51Z","2021-05-18T09:05:42Z","2016-12-02T09:57:51Z",,"2001-10-30","Made available in DSpace on 2016-12-02T09:57:51Z (GMT). No. of bitstreams: 1
us6308631b1.pdf: 580685 bytes, checksum: 8d2e352d014097e848465d6e1a35a4dc (MD5)
  Previous issue date: 2001-10-30||Made available in DSpace on 2021-05-18T09:05:42Z (GMT). No. of bitstreams: 1
us6308631b1.pdf: 580685 bytes, checksum: 8d2e352d014097e848465d6e1a35a4dc (MD5)
  Previous issue date: 2001-10-30","http://localhost:8080/xmlui/handle/108/21902",,,,"Mems vertical to horizontal motion translation device",,
"593cd018-4550-4414-ba73-481ae92b3bfd","108/33",,"US20040118312A1||{n/a}","2021-05-18T09:13:37Z","2016-12-02T09:58:26Z","2021-05-18T09:13:37Z","2016-12-02T09:58:26Z",,"2004-06-24","Made available in DSpace on 2016-12-02T09:58:26Z (GMT). No. of bitstreams: 1
us20040118312a1.pdf: 540634 bytes, checksum: 0c6f690af00b052c25c232abe0a76af2 (MD5)
  Previous issue date: 2004-06-24||Made available in DSpace on 2021-05-18T09:13:37Z (GMT). No. of bitstreams: 1
us20040118312a1.pdf: 540634 bytes, checksum: 0c6f690af00b052c25c232abe0a76af2 (MD5)
  Previous issue date: 2004-06-24","http://localhost:8080/xmlui/handle/108/22393",,,,"Projectile capable of propelling a penetrator therefrom and method of using same",,
"59465506-b34f-458c-ae1e-7d7863c0e48e","108/33",,"US6349898B1||The Boeing Company","2021-05-18T09:05:57Z","2016-12-02T09:57:54Z","2021-05-18T09:05:57Z","2016-12-02T09:57:54Z",,"2002-02-26","Made available in DSpace on 2016-12-02T09:57:54Z (GMT). No. of bitstreams: 1
us6349898b1.pdf: 882606 bytes, checksum: bdeeb396be20c0629d3009d6b35e4b02 (MD5)
  Previous issue date: 2002-02-26||Made available in DSpace on 2021-05-18T09:05:57Z (GMT). No. of bitstreams: 1
us6349898b1.pdf: 882606 bytes, checksum: bdeeb396be20c0629d3009d6b35e4b02 (MD5)
  Previous issue date: 2002-02-26","http://localhost:8080/xmlui/handle/108/21941",,,,"Method and apparatus providing an interface between an aircraft and a precision-guided missile",,
"598b73e8-af66-404f-a193-cef475b43400","108/33",,"US5476044A||The Ensign-Bickford Company","2021-05-18T09:06:43Z","2016-12-02T09:57:57Z","2021-05-18T09:06:43Z","2016-12-02T09:57:57Z",,"1995-12-19","Made available in DSpace on 2016-12-02T09:57:57Z (GMT). No. of bitstreams: 1
us5476044a.pdf: 803713 bytes, checksum: 7a58010c270ddf71c368fe03ab59aa1c (MD5)
  Previous issue date: 1995-12-19||Made available in DSpace on 2021-05-18T09:06:43Z (GMT). No. of bitstreams: 1
us5476044a.pdf: 803713 bytes, checksum: 7a58010c270ddf71c368fe03ab59aa1c (MD5)
  Previous issue date: 1995-12-19","http://localhost:8080/xmlui/handle/108/21981",,,,"Electronic safe/arm device",,
"59f6bd16-eefb-49b8-b16f-49da977b8a9b","108/33",,"US6883414B2||Qinetiq Limited","2021-05-18T09:05:19Z","2016-12-02T09:57:53Z","2021-05-18T09:05:19Z","2016-12-02T09:57:53Z",,"2005-04-26","Made available in DSpace on 2016-12-02T09:57:53Z (GMT). No. of bitstreams: 1
us6883414b2.pdf: 271160 bytes, checksum: bd1950ab791bc4d7517cbd2822333acb (MD5)
  Previous issue date: 2005-04-26||Made available in DSpace on 2021-05-18T09:05:19Z (GMT). No. of bitstreams: 1
us6883414b2.pdf: 271160 bytes, checksum: bd1950ab791bc4d7517cbd2822333acb (MD5)
  Previous issue date: 2005-04-26","http://localhost:8080/xmlui/handle/108/21927",,,,"Mine excavation method and apparatus",,
"5a0b901e-3673-4bc8-89f3-1fc90af1f989","108/33",,"WO2005068931A1","2021-05-18T09:13:30Z","2016-12-02T09:58:23Z","2021-05-18T09:13:30Z","2016-12-02T09:58:23Z",,"2005-07-28","Made available in DSpace on 2016-12-02T09:58:23Z (GMT). No. of bitstreams: 1
wo2005068931a1.pdf: 924551 bytes, checksum: d1abce3634601e7eb23644c9d5a7fc4c (MD5)
  Previous issue date: 2005-07-28||Made available in DSpace on 2021-05-18T09:13:30Z (GMT). No. of bitstreams: 1
wo2005068931a1.pdf: 924551 bytes, checksum: d1abce3634601e7eb23644c9d5a7fc4c (MD5)
  Previous issue date: 2005-07-28","http://localhost:8080/xmlui/handle/108/22357",,,,"PROJECTILE AND RELATED GUN",,
"5a242074-986c-44e5-9eb1-1c9be4706b1e","108/33",,"US3504869A||{n/a}","2021-05-18T09:10:36Z","2016-12-02T09:58:15Z","2021-05-18T09:10:36Z","2016-12-02T09:58:15Z",,"1970-04-07","Made available in DSpace on 2016-12-02T09:58:15Z (GMT). No. of bitstreams: 1
us3504869a.pdf: 444765 bytes, checksum: 9dd11169e981ecf1a6782c5711ce942f (MD5)
  Previous issue date: 1970-04-07||Made available in DSpace on 2021-05-18T09:10:36Z (GMT). No. of bitstreams: 1
us3504869a.pdf: 444765 bytes, checksum: 9dd11169e981ecf1a6782c5711ce942f (MD5)
  Previous issue date: 1970-04-07","http://localhost:8080/xmlui/handle/108/22228",,,,"ELECTRIC MISSILE CONTROL SYSTEM",,
"5a46fcf9-cb7c-4f1c-bfa0-81af726ffba3","108/33",,"EP1754983A1||TOKYO GAS CO., LTD.","2021-05-18T09:04:47Z","2016-12-02T09:57:46Z","2021-05-18T09:04:47Z","2016-12-02T09:57:46Z",,"2007-02-21","Made available in DSpace on 2016-12-02T09:57:46Z (GMT). No. of bitstreams: 1
ep1754983a1.pdf: 181323 bytes, checksum: 292b69c4cc6a5e987533bcd84f2e245c (MD5)
  Previous issue date: 2007-02-21||Made available in DSpace on 2021-05-18T09:04:47Z (GMT). No. of bitstreams: 1
ep1754983a1.pdf: 181323 bytes, checksum: 292b69c4cc6a5e987533bcd84f2e245c (MD5)
  Previous issue date: 2007-02-21","http://localhost:8080/xmlui/handle/108/21839",,,,"DEVICE FOR SPECIFYING POSITION TO BE DETECTED AND METHOD FOR SPECIFYING POSITION TO BE DETECTED",,
"5a7899c0-dd8e-4c93-a014-3e343d9e2409","108/33",,"US3508174(A)||None","2021-05-18T09:15:14Z","2016-12-02T09:58:29Z","2021-05-18T09:15:14Z","2016-12-02T09:58:29Z",,"1970-04-21","Made available in DSpace on 2016-12-02T09:58:29Z (GMT). No. of bitstreams: 1
us3508174(a).pdf: 246335 bytes, checksum: 3041bc61475b21ff14b097b33add9540 (MD5)
  Previous issue date: 1970-04-21||Made available in DSpace on 2021-05-18T09:15:14Z (GMT). No. of bitstreams: 1
us3508174(a).pdf: 246335 bytes, checksum: 3041bc61475b21ff14b097b33add9540 (MD5)
  Previous issue date: 1970-04-21","http://localhost:8080/xmlui/handle/108/22446",,,,"ULTRASONIC DELAY BODY (TIRC 16173)",,
"5ab844b1-5cba-42f2-bd20-3fded92786e5","108/33",,"US20030016131A1||{n/a}","2021-05-18T09:05:26Z","2016-12-02T09:57:49Z","2021-05-18T09:05:26Z","2016-12-02T09:57:49Z",,"2003-01-23","Made available in DSpace on 2016-12-02T09:57:49Z (GMT). No. of bitstreams: 1
us20030016131a1.pdf: 1136325 bytes, checksum: d3926cefb88f539fb0ed646e6dd7c041 (MD5)
  Previous issue date: 2003-01-23||Made available in DSpace on 2021-05-18T09:05:26Z (GMT). No. of bitstreams: 1
us20030016131a1.pdf: 1136325 bytes, checksum: d3926cefb88f539fb0ed646e6dd7c041 (MD5)
  Previous issue date: 2003-01-23","http://localhost:8080/xmlui/handle/108/21880",,,,"Steerable three-dimensional magnetic field sensor system for detection and classification",,
"5ae4cc40-45db-4ac3-b6bb-27eb4996c923","108/33",,"EP0752573B1||RAYTHEON COMPANY","2021-05-18T09:09:50Z","2016-12-02T09:58:11Z","2021-05-18T09:09:50Z","2016-12-02T09:58:11Z",,"2003-04-09","Made available in DSpace on 2016-12-02T09:58:11Z (GMT). No. of bitstreams: 1
ep752573b1.pdf: 1659113 bytes, checksum: 5b20b4d726e2cbf884e3d4afdce58662 (MD5)
  Previous issue date: 2003-04-09||Made available in DSpace on 2021-05-18T09:09:50Z (GMT). No. of bitstreams: 1
ep752573b1.pdf: 1659113 bytes, checksum: 5b20b4d726e2cbf884e3d4afdce58662 (MD5)
  Previous issue date: 2003-04-09","http://localhost:8080/xmlui/handle/108/22173",,,,"Missile fuzing system",,
"5b8395d8-a926-4a8b-8aaf-51d7bdf90ea1","108/33",,"US5414434A||Raytheon Company","2021-05-18T09:12:45Z","2016-12-02T09:58:22Z","2021-05-18T09:12:45Z","2016-12-02T09:58:22Z",,"1995-05-09","Made available in DSpace on 2016-12-02T09:58:22Z (GMT). No. of bitstreams: 1
us5414434a.pdf: 1042060 bytes, checksum: 21da168059e2ec8e2805e072661de870 (MD5)
  Previous issue date: 1995-05-09||Made available in DSpace on 2021-05-18T09:12:45Z (GMT). No. of bitstreams: 1
us5414434a.pdf: 1042060 bytes, checksum: 21da168059e2ec8e2805e072661de870 (MD5)
  Previous issue date: 1995-05-09","http://localhost:8080/xmlui/handle/108/22339",,,,"Patch coupled aperature array antenna",,
"5b89b276-d8ee-4a03-817b-9eb121481a7e","108/33",,"US4407464A||NotAvailable","2021-05-18T09:04:39Z","2016-12-02T09:57:44Z","2021-05-18T09:04:39Z","2016-12-02T09:57:44Z",,"1983-10-04","Made available in DSpace on 2016-12-02T09:57:44Z (GMT). No. of bitstreams: 1
us4407464a.pdf: 559902 bytes, checksum: 27b203d5fe89971f8f46bd74e9617ae2 (MD5)
  Previous issue date: 1983-10-04||Made available in DSpace on 2021-05-18T09:04:39Z (GMT). No. of bitstreams: 1
us4407464a.pdf: 559902 bytes, checksum: 27b203d5fe89971f8f46bd74e9617ae2 (MD5)
  Previous issue date: 1983-10-04","http://localhost:8080/xmlui/handle/108/21808",,,,"Steering mechanism for a thermal imaging system and rangefinder therefor",,
"5b8dea66-f7ce-4040-97b1-0587c81626fe","108/33",,"US2457802(A)||None","2021-05-18T09:11:45Z","2016-12-02T09:57:34Z","2021-05-18T09:11:45Z","2016-12-02T09:57:34Z",,"1949-01-04","Made available in DSpace on 2016-12-02T09:57:34Z (GMT). No. of bitstreams: 1
us2457802(a).pdf: 369962 bytes, checksum: 062a04b5e26d44827f5b289b4bcfc18b (MD5)
  Previous issue date: 1949-01-04||Made available in DSpace on 2021-05-18T09:11:45Z (GMT). No. of bitstreams: 1
us2457802(a).pdf: 369962 bytes, checksum: 062a04b5e26d44827f5b289b4bcfc18b (MD5)
  Previous issue date: 1949-01-04","http://localhost:8080/xmlui/handle/108/21716",,,,"Silencer and recoil reducer for firearms (TIRC 12070)",,
"5c3034d4-80d3-4925-98d7-bd1f16b79ace","108/33",,"US4383472(A)||The United States of America as represented","2021-05-18T09:16:37Z","2016-12-02T09:58:32Z","2021-05-18T09:16:37Z","2016-12-02T09:58:32Z",,"1983-05-17","Made available in DSpace on 2016-12-02T09:58:32Z (GMT). No. of bitstreams: 1
us4383472(a).pdf: 456899 bytes, checksum: 6b272ef93eb9f0ff2ca538ce16aa33b0 (MD5)
  Previous issue date: 1983-05-17||Made available in DSpace on 2021-05-18T09:16:37Z (GMT). No. of bitstreams: 1
us4383472(a).pdf: 456899 bytes, checksum: 6b272ef93eb9f0ff2ca538ce16aa33b0 (MD5)
  Previous issue date: 1983-05-17","http://localhost:8080/xmlui/handle/108/22488",,,,"Primer device (TIRC 17185)",,
"5c3742ab-66de-449f-b5d7-45c660f1b4e4","108/33",,"US5261629A||Rheinmetall GmbH","2021-05-18T09:13:19Z","2016-12-02T09:58:25Z","2021-05-18T09:13:19Z","2016-12-02T09:58:25Z",,"1993-11-16","Made available in DSpace on 2016-12-02T09:58:25Z (GMT). No. of bitstreams: 1
us5261629a.pdf: 319527 bytes, checksum: 4c869b9e21cbd714b978b2aac22224d4 (MD5)
  Previous issue date: 1993-11-16||Made available in DSpace on 2021-05-18T09:13:19Z (GMT). No. of bitstreams: 1
us5261629a.pdf: 319527 bytes, checksum: 4c869b9e21cbd714b978b2aac22224d4 (MD5)
  Previous issue date: 1993-11-16","http://localhost:8080/xmlui/handle/108/22392",,,,"Fin stabilized projectile",,
"5c5475e8-2076-449a-94a8-e3880dc1a5a6","108/33",,"EP747657B1||Raytheon Company","2021-05-18T09:05:52Z","2016-12-02T09:57:55Z","2021-05-18T09:05:52Z","2016-12-02T09:57:55Z",,"2002-10-02","Made available in DSpace on 2016-12-02T09:57:55Z (GMT). No. of bitstreams: 1
ep747657b1.pdf: 136532 bytes, checksum: 2f89214af44a68fbaa4d5ea1c3496e48 (MD5)
  Previous issue date: 2002-10-02||Made available in DSpace on 2021-05-18T09:05:52Z (GMT). No. of bitstreams: 1
ep747657b1.pdf: 136532 bytes, checksum: 2f89214af44a68fbaa4d5ea1c3496e48 (MD5)
  Previous issue date: 2002-10-02","http://localhost:8080/xmlui/handle/108/21955",,,,"Self-surveying relative GPS (Global Positioning System) weapon guidance system",,
"5d7b3a75-599f-4e96-8e92-2860449a85d8","108/33",,"US4703215(A)||Aisan Kogyo Kabushiki Kaisha","2021-05-18T09:04:09Z","2016-12-02T09:58:49Z","2021-05-18T09:04:09Z","2016-12-02T09:58:49Z",,"1987-10-27","Made available in DSpace on 2016-12-02T09:58:49Z (GMT). No. of bitstreams: 1
us4703215(a).pdf: 320214 bytes, checksum: c4dafad058edc890e1d1622cbb3321bb (MD5)
  Previous issue date: 1987-10-27||Made available in DSpace on 2021-05-18T09:04:09Z (GMT). No. of bitstreams: 1
us4703215(a).pdf: 320214 bytes, checksum: c4dafad058edc890e1d1622cbb3321bb (MD5)
  Previous issue date: 1987-10-27","http://localhost:8080/xmlui/handle/108/22718",,,,"Stacked piezoelectric ceramics displacement magnifying device (TIRC 16675)",,
"5d9fbabd-b1d6-4773-a9e8-0e6dace874e4","108/33",,"US6591535B2","2021-05-18T09:07:17Z","2016-12-02T09:58:01Z","2021-05-18T09:07:17Z","2016-12-02T09:58:01Z",,"2003-07-15","Made available in DSpace on 2016-12-02T09:58:01Z (GMT). No. of bitstreams: 1
us6591535b2.pdf: 1532825 bytes, checksum: 70c4e0c6e6e1ef5fa730b0d5e682f2f6 (MD5)
  Previous issue date: 2003-07-15||Made available in DSpace on 2021-05-18T09:07:17Z (GMT). No. of bitstreams: 1
us6591535b2.pdf: 1532825 bytes, checksum: 70c4e0c6e6e1ef5fa730b0d5e682f2f6 (MD5)
  Previous issue date: 2003-07-15","http://localhost:8080/xmlui/handle/108/22038",,,,"Light weight weapon operating system and cartridge feed",,
"5e0985ce-b8b0-4de0-9042-46ea338e0ec0","108/33",,"US3447217(A)||None","2021-05-18T09:19:20Z","2016-12-02T09:58:40Z","2021-05-18T09:19:20Z","2016-12-02T09:58:40Z",,"1969-06-03","Made available in DSpace on 2016-12-02T09:58:40Z (GMT). No. of bitstreams: 1
us3447217(a).pdf: 268003 bytes, checksum: e59dbcdc769923591155efb07d7c1696 (MD5)
  Previous issue date: 1969-06-03||Made available in DSpace on 2021-05-18T09:19:20Z (GMT). No. of bitstreams: 1
us3447217(a).pdf: 268003 bytes, checksum: e59dbcdc769923591155efb07d7c1696 (MD5)
  Previous issue date: 1969-06-03","http://localhost:8080/xmlui/handle/108/22603",,,,"METHOD OF PRODUCING CERAMIC PIEZOELECTRIC VIBRATOR (TIRC 9117)",,
"5e3aa28c-04f7-4593-a552-df9d17543380","108/33",,"US6482248B1||Magnum Research, Inc.","2021-05-18T09:07:18Z","2016-12-02T09:58:01Z","2021-05-18T09:07:18Z","2016-12-02T09:58:01Z",,"2002-11-19","Made available in DSpace on 2016-12-02T09:58:01Z (GMT). No. of bitstreams: 1
us6482248b1.pdf: 382048 bytes, checksum: fc7c6efb16d5dde7bfb3e9587c3d208a (MD5)
  Previous issue date: 2002-11-19||Made available in DSpace on 2021-05-18T09:07:18Z (GMT). No. of bitstreams: 1
us6482248b1.pdf: 382048 bytes, checksum: fc7c6efb16d5dde7bfb3e9587c3d208a (MD5)
  Previous issue date: 2002-11-19","http://localhost:8080/xmlui/handle/108/22032",,,,"Aluminum composite for gun barrels",,
"5e7d486f-4971-426b-aca5-9f883f5a7de5","108/33",,"US6470671B1||Astruim GmbH","2021-05-18T09:04:17Z","2016-12-02T09:57:46Z","2021-05-18T09:04:17Z","2016-12-02T09:57:46Z",,"2002-10-29","Made available in DSpace on 2016-12-02T09:57:46Z (GMT). No. of bitstreams: 1
us6470671b1.pdf: 527460 bytes, checksum: d8de1cf9dfd53794e7b69234e743e37a (MD5)
  Previous issue date: 2002-10-29||Made available in DSpace on 2021-05-18T09:04:17Z (GMT). No. of bitstreams: 1
us6470671b1.pdf: 527460 bytes, checksum: d8de1cf9dfd53794e7b69234e743e37a (MD5)
  Previous issue date: 2002-10-29","http://localhost:8080/xmlui/handle/108/21841",,,,"Coolable nozzle and method for producing such a nozzle for a rocket engine",,
"5e7dccc2-f621-4cd5-97b6-c8ed70af55a0","108/33",,"US7188417B2||United Technologies Corporation","2021-05-18T09:05:27Z","2016-12-02T09:57:50Z","2021-05-18T09:05:27Z","2016-12-02T09:57:50Z",,"2007-03-13","Made available in DSpace on 2016-12-02T09:57:50Z (GMT). No. of bitstreams: 1
us7188417b2.pdf: 800310 bytes, checksum: 0f092b411afc7e6ef1b50abc4d93d374 (MD5)
  Previous issue date: 2007-03-13||Made available in DSpace on 2021-05-18T09:05:27Z (GMT). No. of bitstreams: 1
us7188417b2.pdf: 800310 bytes, checksum: 0f092b411afc7e6ef1b50abc4d93d374 (MD5)
  Previous issue date: 2007-03-13","http://localhost:8080/xmlui/handle/108/21887",,,,"Advanced L-channel welded nozzle design",,
"5e94aa8d-8e36-403c-a4f7-229264179640","108/33",,"US4665885(A)||None","2021-05-18T09:16:48Z","2016-12-02T09:58:34Z","2021-05-18T09:16:48Z","2016-12-02T09:58:34Z",,"1987-05-19","Made available in DSpace on 2016-12-02T09:58:34Z (GMT). No. of bitstreams: 1
us4665885(a).pdf: 664733 bytes, checksum: 7ff716002a8700ff128fab78e1f160d1 (MD5)
  Previous issue date: 1987-05-19||Made available in DSpace on 2021-05-18T09:16:48Z (GMT). No. of bitstreams: 1
us4665885(a).pdf: 664733 bytes, checksum: 7ff716002a8700ff128fab78e1f160d1 (MD5)
  Previous issue date: 1987-05-19","http://localhost:8080/xmlui/handle/108/22510",,,,"Missile-throwing weapon (TIRC 16663)",,
"5ec07199-6c6f-4934-a714-a440e40e7123","108/33",,"EP1068484B1||Special Cartridge Company Limited","2021-05-18T09:05:29Z","2016-12-02T09:57:49Z","2021-05-18T09:05:29Z","2016-12-02T09:57:49Z",,"2004-05-26","Made available in DSpace on 2016-12-02T09:57:49Z (GMT). No. of bitstreams: 1
ep1068484b1.pdf: 1144631 bytes, checksum: 408107e00261eaec8063c9a91d29f961 (MD5)
  Previous issue date: 2004-05-26||Made available in DSpace on 2021-05-18T09:05:29Z (GMT). No. of bitstreams: 1
ep1068484b1.pdf: 1144631 bytes, checksum: 408107e00261eaec8063c9a91d29f961 (MD5)
  Previous issue date: 2004-05-26","http://localhost:8080/xmlui/handle/108/21881",,,,"SAFETY SYSTEM FOR A PROJECTILE FUSE",,
